0.0000,1.3062,2.1316
0.0000,1.3616,-2.0967
0.0000,1.3616,2.0967
0.0000,1.4160,-2.0603
0.0000,1.4160,2.0603
0.0000,1.4695,-2.0225
0.0000,1.4695,2.0225
0.0000,1.5219,-1.9834
0.0000,1.5219,1.9834
0.0000,1.5733,-1.9429
0.0000,1.5733,1.9429
0.0000,1.6236,-1.9010
0.0000,1.6236,1.9010
0.0000,1.6728,-1.8579
0.0000,1.6728,1.8579
0.0000,1.7209,-1.8134
0.0000,1.7209,1.8134
0.0000,1.7678,-1.7678
0.0000,1.7678,1.7678
0.0000,1.8134,-1.7209
0.0000,1.8134,1.7209
0.0000,1.8579,-1.6728
0.0000,1.8579,1.6728
0.0000,1.9010,-1.6236
0.0000,1.9010,1.6236
0.0000,1.9429,-1.5733
0.0000,1.9429,1.5733
0.0000,1.9834,-1.5219
0.0000,1.9834,1.5219
0.0000,2.0225,-1.4695
0.0000,2.0225,1.4695
0.0000,2.0603,-1.4160
0.0000,2.0603,1.4160
0.0000,2.0967,-1.3616
0.0000,2.0967,1.3616
0.0000,2.1316,-1.3062
0.0000,2.1316,1.3062
0.0000,2.1651,-1.2500
0.0000,2.1651,1.2500
0.0000,2.1970,-1.1929
0.0000,2.1970,1.1929
0.0000,2.2275,-1.1350
0.0000,2.2275,1.1350
0.0000,2.2565,-1.0763
0.0000,2.2565,1.0763
0.0000,2.2839,-1.0168
0.0000,2.2839,1.0168
0.0000,2.3097,-0.9567
0.0000,2.3097,0.9567
0.0000,2.3340,-0.8959
0.0000,2.3340,0.8959
0.0000,2.3566,-0.8345
0.0000,2.3566,0.8345
0.0000,2.3776,-0.7725
0.0000,2.3776,0.7725
0.0000,2.3970,-0.7100
0.0000,2.3970,0.7100
0.0000,2.4148,-0.6470
0.0000,2.4148,0.6470
0.0000,2.4309,-0.5836
0.0000,2.4309,0.5836
0.0000,2.4454,-0.5198
0.0000,2.4454,0.5198
0.0000,2.4581,-0.4556
0.0000,2.4581,0.4556
0.0000,2.4692,-0.3911
0.0000,2.4692,0.3911
0.0000,2.4786,-0.3263
0.0000,2.4786,0.3263
0.0000,2.4863,-0.2613
0.0000,2.4863,0.2613
0.0000,2.4923,-0.1961
0.0000,2.4923,0.1961
0.0000,2.4966,-0.1308
0.0000,2.4966,0.1308
0.0000,2.4991,-0.0654
0.0000,2.4991,0.0654
0.0000,2.5000,0.0000
0.1636,-2.5011,0.0000
0.1636,-2.5002,-0.0654
0.1636,-2.5002,0.0654
0.1637,-2.4976,-0.1308
0.1637,-2.4976,0.1308
0.1637,-2.4934,-0.1961
0.1637,-2.4934,0.1961
0.1638,-2.4874,-0.2613
0.1638,-2.4874,0.2613
0.1639,-2.4797,-0.3263
0.1639,-2.4797,0.3263
0.1640,-2.4703,-0.3911
0.1640,-2.4703,0.3911
0.1642,-2.4592,-0.4556
0.1642,-2.4592,0.4556
0.1643,-2.4464,-0.5198
0.1643,-2.4464,0.5198
0.1645,-2.4320,-0.5836
0.1645,-2.4320,0.5836
0.1647,-2.4159,-0.6470
0.1647,-2.4159,0.6470
0.1650,-2.3981,-0.7100
0.1650,-2.3981,0.7100
0.1652,-2.3787,-0.7725
0.1652,-2.3787,0.7725
0.1655,-2.3577,-0.8345
0.1655,-2.3577,0.8345
0.1658,-2.3350,-0.8959
0.1658,-2.3350,0.8959
0.1661,-2.3108,-0.9567
0.1661,-2.3108,0.9567
0.1664,-2.2850,-1.0168
0.1664,-2.2850,1.0168
0.1668,-2.2576,-1.0763
0.1668,-2.2576,1.0763
0.1672,-2.2286,-1.1350
0.1672,-2.2286,1.1350
0.1676,-2.1981,-1.1929
0.1676,-2.1981,1.1929
0.1680,-2.1662,-1.2500
0.1680,-2.1662,1.2500
0.1684,-2.1327,-1.3062
0.1684,-2.1327,1.3062
0.1689,-2.0978,-1.3616
0.1689,-2.0978,1.3616
0.1694,-2.0614,-1.4160
0.1694,-2.0614,1.4160
0.1699,-2.0237,-1.4695
0.1699,-2.0237,1.4695
0.1704,-1.9845,-1.5219
0.1704,-1.9845,1.5219
0.1709,-1.9440,-1.5733
0.1709,-1.9440,1.5733
0.1715,-1.9021,-1.6236
0.1715,-1.9021,1.6236
0.1720,-1.8590,-1.6728
0.1720,-1.8590,1.6728
0.1726,-1.8146,-1.7209
0.1726,-1.8146,1.7209
0.1732,-1.7689,-1.7678
0.1732,-1.7689,1.7678
0.1738,-1.7220,-1.8134
0.1738,-1.7220,1.8134
0.1744,-1.6740,-1.8579
0.1744,-1.6740,1.8579
0.1751,-1.6248,-1.9010
0.1751,-1.6248,1.9010
0.1758,-1.5745,-1.9429
0.1758,-1.5745,1.9429
0.1764,-1.5231,-1.9834
0.1764,-1.5231,1.9834
0.1771,-1.4706,-2.0225
0.1771,-1.4706,2.0225
0.1778,-1.4172,-2.0603
0.1778,-1.4172,2.0603
0.1785,-1.3628,-2.0967
0.1785,-1.3628,2.0967
0.1792,-1.3074,-2.1316
0.1792,-1.3074,2.1316
0.1800,-1.2512,-2.1651
0.1800,-1.2512,2.1651
0.1807,-1.1941,-2.1970
0.1807,-1.1941,2.1970
0.1815,-1.1362,-2.2275
0.1815,-1.1362,2.2275
0.1823,-1.0775,-2.2565
0.1823,-1.0775,2.2565
0.1830,-1.0180,-2.2839
0.1830,-1.0180,2.2839
0.1838,-0.9579,-2.3097
0.1838,-0.9579,2.3097
0.1846,-0.8971,-2.3340
0.1846,-0.8971,2.3340
0.1854,-0.8357,-2.3566
0.1854,-0.8357,2.3566
0.1862,-0.7738,-2.3776
0.1862,-0.7738,2.3776
0.1870,-0.7113,-2.3970
0.1870,-0.7113,2.3970
0.1879,-0.6483,-2.4148
0.1879,-0.6483,2.4148
0.1887,-0.5848,-2.4309
0.1887,-0.5848,2.4309
0.1895,-0.5210,-2.4454
0.1895,-0.5210,2.4454
0.1904,-0.4568,-2.4581
0.1904,-0.4568,2.4581
0.1912,-0.3923,-2.4692
0.1912,-0.3923,2.4692
0.1921,-0.3276,-2.4786
0.1921,-0.3276,2.4786
0.1929,-0.2626,-2.4863
0.1929,-0.2626,2.4863
0.1938,-0.1974,-2.4923
0.1938,-0.1974,2.4923
0.1946,-0.1321,-2.4966
0.1946,-0.1321,2.4966
0.1955,-0.0667,-2.4991
0.1955,-0.0667,2.4991
0.1963,-0.0013,-2.5000
0.1963,-0.0013,2.5000
0.1972,0.0642,-2.4991
0.1972,0.0642,2.4991
0.1981,0.1295,-2.4966
0.1981,0.1295,2.4966
0.1989,0.1948,-2.4923
0.1989,0.1948,2.4923
0.1998,0.2600,-2.4863
0.1998,0.2600,2.4863
0.2006,0.3250,-2.4786
0.2006,0.3250,2.4786
0.2015,0.3898,-2.4692
0.2015,0.3898,2.4692
0.2023,0.4543,-2.4581
0.2023,0.4543,2.4581
0.2031,0.5184,-2.4454
0.2031,0.5184,2.4454
0.2040,0.5823,-2.4309
0.2040,0.5823,2.4309
0.2048,0.6457,-2.4148
0.2048,0.6457,2.4148
0.2056,0.7087,-2.3970
0.2056,0.7087,2.3970
0.2065,0.7712,-2.3776
0.2065,0.7712,2.3776
0.2073,0.8332,-2.3566
0.2073,0.8332,2.3566
0.2081,0.8946,-2.3340
0.2081,0.8946,2.3340
0.2089,0.9553,-2.3097
0.2089,0.9553,2.3097
0.2097,1.0155,-2.2839
0.2097,1.0155,2.2839
0.2104,1.0749,-2.2565
0.2104,1.0749,2.2565
0.2112,1.1336,-2.2275
0.2112,1.1336,2.2275
0.2120,1.1915,-2.1970
0.2120,1.1915,2.1970
0.2127,1.2486,-2.1651
0.2127,1.2486,2.1651
0.2134,1.3048,-2.1316
0.2134,1.3048,2.1316
0.2142,1.3602,-2.0967
0.2142,1.3602,2.0967
0.2149,1.4146,-2.0603
0.2149,1.4146,2.0603
0.2156,1.4681,-2.0225
0.2156,1.4681,2.0225
0.2163,1.5205,-1.9834
0.2163,1.5205,1.9834
0.2169,1.5719,-1.9429
0.2169,1.5719,1.9429
0.2176,1.6222,-1.9010
0.2176,1.6222,1.9010
0.2182,1.6714,-1.8579
0.2182,1.6714,1.8579
0.2189,1.7195,-1.8134
0.2189,1.7195,1.8134
0.2195,1.7663,-1.7678
0.2195,1.7663,1.7678
0.2201,1.8120,-1.7209
0.2201,1.8120,1.7209
0.2207,1.8564,-1.6728
0.2207,1.8564,1.6728
0.2212,1.8996,-1.6236
0.2212,1.8996,1.6236
0.2218,1.9414,-1.5733
0.2218,1.9414,1.5733
0.2223,1.9819,-1.5219
0.2223,1.9819,1.5219
0.2228,2.0211,-1.4695
0.2228,2.0211,1.4695
0.2233,2.0589,-1.4160
0.2233,2.0589,1.4160
0.2238,2.0952,-1.3616
0.2238,2.0952,1.3616
0.2242,2.1301,-1.3062
0.2242,2.1301,1.3062
0.2247,2.1636,-1.2500
0.2247,2.1636,1.2500
0.2251,2.1956,-1.1929
0.2251,2.1956,1.1929
0.2255,2.2260,-1.1350
0.2255,2.2260,1.1350
0.2259,2.2550,-1.0763
0.2259,2.2550,1.0763
0.2262,2.2824,-1.0168
0.2262,2.2824,1.0168
0.2266,2.3082,-0.9567
0.2266,2.3082,0.9567
0.2269,2.3325,-0.8959
0.2269,2.3325,0.8959
0.2272,2.3551,-0.8345
0.2272,2.3551,0.8345
0.2275,2.3762,-0.7725
0.2275,2.3762,0.7725
0.2277,2.3956,-0.7100
0.2277,2.3956,0.7100
0.2280,2.4133,-0.6470
0.2280,2.4133,0.6470
0.2282,2.4294,-0.5836
0.2282,2.4294,0.5836
0.2284,2.4439,-0.5198
0.2284,2.4439,0.5198
0.2285,2.4566,-0.4556
0.2285,2.4566,0.4556
0.2287,2.4677,-0.3911
0.2287,2.4677,0.3911
0.2288,2.4771,-0.3263
0.2288,2.4771,0.3263
0.2289,2.4848,-0.2613
0.2289,2.4848,0.2613
0.2290,2.4908,-0.1961
0.2290,2.4908,0.1961
0.2290,2.4951,-0.1308
0.2290,2.4951,0.1308
0.2291,2.4976,-0.0654
0.2291,2.4976,0.0654
0.2291,2.4985,0.0000
0.3272,-2.5043,0.0000
0.3272,-2.5034,-0.0654
0.3272,-2.5034,0.0654
0.3273,-2.5009,-0.1308
0.3273,-2.5009,0.1308
0.3274,-2.4966,-0.1961
0.3274,-2.4966,0.1961
0.3276,-2.4906,-0.2613
0.3276,-2.4906,0.2613
0.3278,-2.4829,-0.3263
0.3278,-2.4829,0.3263
0.3280,-2.4735,-0.3911
0.3280,-2.4735,0.3911
0.3283,-2.4624,-0.4556
0.3283,-2.4624,0.4556
0.3286,-2.4497,-0.5198
0.3286,-2.4497,0.5198
0.3290,-2.4352,-0.5836
0.3290,-2.4352,0.5836
0.3294,-2.4191,-0.6470
0.3294,-2.4191,0.6470
0.3299,-2.4014,-0.7100
0.3299,-2.4014,0.7100
0.3304,-2.3820,-0.7725
0.3304,-2.3820,0.7725
0.3310,-2.3609,-0.8345
0.3310,-2.3609,0.8345
0.3316,-2.3383,-0.8959
0.3316,-2.3383,0.8959
0.3322,-2.3140,-0.9567
0.3322,-2.3140,0.9567
0.3329,-2.2882,-1.0168
0.3329,-2.2882,1.0168
0.3336,-2.2608,-1.0763
0.3336,-2.2608,1.0763
0.3343,-2.2319,-1.1350
0.3343,-2.2319,1.1350
0.3351,-2.2014,-1.1929
0.3351,-2.2014,1.1929
0.3360,-2.1695,-1.2500
0.3360,-2.1695,1.2500
0.3369,-2.1360,-1.3062
0.3369,-2.1360,1.3062
0.3378,-2.1011,-1.3616
0.3378,-2.1011,1.3616
0.3387,-2.0647,-1.4160
0.3387,-2.0647,1.4160
0.3397,-2.0270,-1.4695
0.3397,-2.0270,1.4695
0.3407,-1.9878,-1.5219
0.3407,-1.9878,1.5219
0.3418,-1.9473,-1.5733
0.3418,-1.9473,1.5733
0.3429,-1.9055,-1.6236
0.3429,-1.9055,1.6236
0.3440,-1.8624,-1.6728
0.3440,-1.8624,1.6728
0.3452,-1.8180,-1.7209
0.3452,-1.8180,1.7209
0.3464,-1.7723,-1.7678
0.3464,-1.7723,1.7678
0.3476,-1.7254,-1.8134
0.3476,-1.7254,1.8134
0.3489,-1.6774,-1.8579
0.3489,-1.6774,1.8579
0.3502,-1.6282,-1.9010
0.3502,-1.6282,1.9010
0.3515,-1.5779,-1.9429
0.3515,-1.5779,1.9429
0.3528,-1.5265,-1.9834
0.3528,-1.5265,1.9834
0.3542,-1.4741,-2.0225
0.3542,-1.4741,2.0225
0.3556,-1.4207,-2.0603
0.3556,-1.4207,2.0603
0.3570,-1.3663,-2.0967
0.3570,-1.3663,2.0967
0.3585,-1.3109,-2.1316
0.3585,-1.3109,2.1316
0.3599,-1.2547,-2.1651
0.3599,-1.2547,2.1651
0.3614,-1.1976,-2.1970
0.3614,-1.1976,2.1970
0.3629,-1.1397,-2.2275
0.3629,-1.1397,2.2275
0.3645,-1.0810,-2.2565
0.3645,-1.0810,2.2565
0.3660,-1.0216,-2.2839
0.3660,-1.0216,2.2839
0.3676,-0.9615,-2.3097
0.3676,-0.9615,2.3097
0.3692,-0.9008,-2.3340
0.3692,-0.9008,2.3340
0.3708,-0.8394,-2.3566
0.3708,-0.8394,2.3566
0.3724,-0.7774,-2.3776
0.3724,-0.7774,2.3776
0.3741,-0.7149,-2.3970
0.3741,-0.7149,2.3970
0.3757,-0.6520,-2.4148
0.3757,-0.6520,2.4148
0.3774,-0.5886,-2.4309
0.3774,-0.5886,2.4309
0.3790,-0.5247,-2.4454
0.3790,-0.5247,2.4454
0.3807,-0.4606,-2.4581
0.3807,-0.4606,2.4581
0.3824,-0.3961,-2.4692
0.3824,-0.3961,2.4692
0.3841,-0.3313,-2.4786
0.3841,-0.3313,2.4786
0.3858,-0.2664,-2.4863
0.3858,-0.2664,2.4863
0.3875,-0.2012,-2.4923
0.3875,-0.2012,2.4923
0.3892,-0.1359,-2.4966
0.3892,-0.1359,2.4966
0.3909,-0.0706,-2.4991
0.3909,-0.0706,2.4991
0.3927,-0.0051,-2.5000
0.3927,-0.0051,2.5000
0.3944,0.0603,-2.4991
0.3944,0.0603,2.4991
0.3961,0.1257,-2.4966
0.3961,0.1257,2.4966
0.3978,0.1909,-2.4923
0.3978,0.1909,2.4923
0.3995,0.2561,-2.4863
0.3995,0.2561,2.4863
0.4012,0.3211,-2.4786
0.4012,0.3211,2.4786
0.4029,0.3858,-2.4692
0.4029,0.3858,2.4692
0.4046,0.4503,-2.4581
0.4046,0.4503,2.4581
0.4063,0.5145,-2.4454
0.4063,0.5145,2.4454
0.4079,0.5783,-2.4309
0.4079,0.5783,2.4309
0.4096,0.6417,-2.4148
0.4096,0.6417,2.4148
0.4112,0.7047,-2.3970
0.4112,0.7047,2.3970
0.4129,0.7671,-2.3776
0.4129,0.7671,2.3776
0.4145,0.8291,-2.3566
0.4145,0.8291,2.3566
0.4161,0.8905,-2.3340
0.4161,0.8905,2.3340
0.4177,0.9512,-2.3097
0.4177,0.9512,2.3097
0.4193,1.0114,-2.2839
0.4193,1.0114,2.2839
0.4208,1.0708,-2.2565
0.4208,1.0708,2.2565
0.4224,1.1294,-2.2275
0.4224,1.1294,2.2275
0.4239,1.1873,-2.1970
0.4239,1.1873,2.1970
0.4254,1.2444,-2.1651
0.4254,1.2444,2.1651
0.4268,1.3007,-2.1316
0.4268,1.3007,2.1316
0.4283,1.3560,-2.0967
0.4283,1.3560,2.0967
0.4297,1.4104,-2.0603
0.4297,1.4104,2.0603
0.4311,1.4638,-2.0225
0.4311,1.4638,2.0225
0.4325,1.5162,-1.9834
0.4325,1.5162,1.9834
0.4338,1.5676,-1.9429
0.4338,1.5676,1.9429
0.4352,1.6179,-1.9010
0.4352,1.6179,1.9010
0.4364,1.6671,-1.8579
0.4364,1.6671,1.8579
0.4377,1.7152,-1.8134
0.4377,1.7152,1.8134
0.4389,1.7620,-1.7678
0.4389,1.7620,1.7678
0.4401,1.8077,-1.7209
0.4401,1.8077,1.7209
0.4413,1.8521,-1.6728
0.4413,1.8521,1.6728
0.4424,1.8952,-1.6236
0.4424,1.8952,1.6236
0.4435,1.9371,-1.5733
0.4435,1.9371,1.5733
0.4446,1.9776,-1.5219
0.4446,1.9776,1.5219
0.4456,2.0167,-1.4695
0.4456,2.0167,1.4695
0.4466,2.0545,-1.4160
0.4466,2.0545,1.4160
0.4475,2.0908,-1.3616
0.4475,2.0908,1.3616
0.4485,2.1257,-1.3062
0.4485,2.1257,1.3062
0.4493,2.1592,-1.2500
0.4493,2.1592,1.2500
0.4502,2.1911,-1.1929
0.4502,2.1911,1.1929
0.4510,2.2216,-1.1350
0.4510,2.2216,1.1350
0.4517,2.2505,-1.0763
0.4517,2.2505,1.0763
0.4524,2.2779,-1.0168
0.4524,2.2779,1.0168
0.4531,2.3038,-0.9567
0.4531,2.3038,0.9567
0.4537,2.3280,-0.8959
0.4537,2.3280,0.8959
0.4543,2.3507,-0.8345
0.4543,2.3507,0.8345
0.4549,2.3717,-0.7725
0.4549,2.3717,0.7725
0.4554,2.3911,-0.7100
0.4554,2.3911,0.7100
0.4559,2.4088,-0.6470
0.4559,2.4088,0.6470
0.4563,2.4250,-0.5836
0.4563,2.4250,0.5836
0.4567,2.4394,-0.5198
0.4567,2.4394,0.5198
0.4570,2.4522,-0.4556
0.4570,2.4522,0.4556
0.4573,2.4632,-0.3911
0.4573,2.4632,0.3911
0.4575,2.4726,-0.3263
0.4575,2.4726,0.3263
0.4577,2.4803,-0.2613
0.4577,2.4803,0.2613
0.4579,2.4863,-0.1961
0.4579,2.4863,0.1961
0.4580,2.4906,-0.1308
0.4580,2.4906,0.1308
0.4581,2.4931,-0.0654
0.4581,2.4931,0.0654
0.4581,2.4940,0.0000
0.4907,-2.5096,0.0000
0.4908,-2.5088,-0.0654
0.4908,-2.5088,0.0654
0.4909,-2.5062,-0.1308
0.4909,-2.5062,0.1308
0.4911,-2.5019,-0.1961
0.4911,-2.5019,0.1961
0.4913,-2.4960,-0.2613
0.4913,-2.4960,0.2613
0.4916,-2.4883,-0.3263
0.4916,-2.4883,0.3263
0.4920,-2.4789,-0.3911
0.4920,-2.4789,0.3911
0.4924,-2.4678,-0.4556
0.4924,-2.4678,0.4556
0.4929,-2.4550,-0.5198
0.4929,-2.4550,0.5198
0.4935,-2.4406,-0.5836
0.4935,-2.4406,0.5836
0.4941,-2.4245,-0.6470
0.4941,-2.4245,0.6470
0.4948,-2.4068,-0.7100
0.4948,-2.4068,0.7100
0.4956,-2.3874,-0.7725
0.4956,-2.3874,0.7725
0.4964,-2.3664,-0.8345
0.4964,-2.3664,0.8345
0.4973,-2.3437,-0.8959
0.4973,-2.3437,0.8959
0.4982,-2.3195,-0.9567
0.4982,-2.3195,0.9567
0.4992,-2.2937,-1.0168
0.4992,-2.2937,1.0168
0.5003,-2.2663,-1.0763
0.5003,-2.2663,1.0763
0.5014,-2.2374,-1.1350
0.5014,-2.2374,1.1350
0.5026,-2.2069,-1.1929
0.5026,-2.2069,1.1929
0.5039,-2.1750,-1.2500
0.5039,-2.1750,1.2500
0.5052,-2.1415,-1.3062
0.5052,-2.1415,1.3062
0.5066,-2.1066,-1.3616
0.5066,-2.1066,1.3616
0.5080,-2.0703,-1.4160
0.5080,-2.0703,1.4160
0.5095,-2.0325,-1.4695
0.5095,-2.0325,1.4695
0.5110,-1.9934,-1.5219
0.5110,-1.9934,1.5219
0.5126,-1.9529,-1.5733
0.5126,-1.9529,1.5733
0.5143,-1.9111,-1.6236
0.5143,-1.9111,1.6236
0.5160,-1.8680,-1.6728
0.5160,-1.8680,1.6728
0.5177,-1.8236,-1.7209
0.5177,-1.8236,1.7209
0.5195,-1.7780,-1.7678
0.5195,-1.7780,1.7678
0.5213,-1.7311,-1.8134
0.5213,-1.7311,1.8134
0.5232,-1.6831,-1.8579
0.5232,-1.6831,1.8579
0.5252,-1.6339,-1.9010
0.5252,-1.6339,1.9010
0.5271,-1.5837,-1.9429
0.5271,-1.5837,1.9429
0.5291,-1.5323,-1.9834
0.5291,-1.5323,1.9834
0.5312,-1.4799,-2.0225
0.5312,-1.4799,2.0225
0.5333,-1.4265,-2.0603
0.5333,-1.4265,2.0603
0.5354,-1.3721,-2.0967
0.5354,-1.3721,2.0967
0.5376,-1.3168,-2.1316
0.5376,-1.3168,2.1316
0.5398,-1.2606,-2.1651
0.5398,-1.2606,2.1651
0.5421,-1.2035,-2.1970
0.5421,-1.2035,2.1970
0.5443,-1.1457,-2.2275
0.5443,-1.1457,2.2275
0.5466,-1.0870,-2.2565
0.5466,-1.0870,2.2565
0.5490,-1.0276,-2.2839
0.5490,-1.0276,2.2839
0.5513,-0.9675,-2.3097
0.5513,-0.9675,2.3097
0.5537,-0.9068,-2.3340
0.5537,-0.9068,2.3340
0.5561,-0.8454,-2.3566
0.5561,-0.8454,2.3566
0.5586,-0.7835,-2.3776
0.5586,-0.7835,2.3776
0.5610,-0.7211,-2.3970
0.5610,-0.7211,2.3970
0.5635,-0.6581,-2.4148
0.5635,-0.6581,2.4148
0.5660,-0.5947,-2.4309
0.5660,-0.5947,2.4309
0.5685,-0.5309,-2.4454
0.5685,-0.5309,2.4454
0.5710,-0.4668,-2.4581
0.5710,-0.4668,2.4581
0.5735,-0.4023,-2.4692
0.5735,-0.4023,2.4692
0.5761,-0.3376,-2.4786
0.5761,-0.3376,2.4786
0.5786,-0.2727,-2.4863
0.5786,-0.2727,2.4863
0.5812,-0.2076,-2.4923
0.5812,-0.2076,2.4923
0.5838,-0.1423,-2.4966
0.5838,-0.1423,2.4966
0.5863,-0.0770,-2.4991
0.5863,-0.0770,2.4991
0.5889,-0.0116,-2.5000
0.5889,-0.0116,2.5000
0.5915,0.0538,-2.4991
0.5915,0.0538,2.4991
0.5940,0.1192,-2.4966
0.5940,0.1192,2.4966
0.5966,0.1844,-2.4923
0.5966,0.1844,2.4923
0.5992,0.2496,-2.4863
0.5992,0.2496,2.4863
0.6017,0.3145,-2.4786
0.6017,0.3145,2.4786
0.6043,0.3792,-2.4692
0.6043,0.3792,2.4692
0.6068,0.4437,-2.4581
0.6068,0.4437,2.4581
0.6093,0.5078,-2.4454
0.6093,0.5078,2.4454
0.6118,0.5716,-2.4309
0.6118,0.5716,2.4309
0.6143,0.6350,-2.4148
0.6143,0.6350,2.4148
0.6168,0.6979,-2.3970
0.6168,0.6979,2.3970
0.6192,0.7604,-2.3776
0.6192,0.7604,2.3776
0.6217,0.8223,-2.3566
0.6217,0.8223,2.3566
0.6241,0.8837,-2.3340
0.6241,0.8837,2.3340
0.6265,0.9444,-2.3097
0.6265,0.9444,2.3097
0.6288,1.0045,-2.2839
